Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
4196347,06/12/2007 11:55:22 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10310,1740 RICHMOND TERRACE,RICHMOND TERRACE,TAYLOR STREET,DONGAN STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/12/2007 11:55:22 AM,07/04/2007 12:02:58 AM,01 STATEN ISLAND,STATEN ISLAND,949878,171653,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6377577346475,-74.12384538583683,"(40.6377577346475, -74.12384538583683)"
4221071,06/18/2007 08:31:33 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,881 WILLOWBROOK ROAD,WILLOWBROOK ROAD,COLLFIELD AVENUE,WOODWARD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/18/2007 08:31:33 PM,07/10/2007 12:02:45 AM,02 STATEN ISLAND,STATEN ISLAND,944364,159377,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60403960513989,-74.14364025719493,"(40.60403960513989, -74.14364025719493)"
4222633,06/18/2007 06:55:31 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,475 SAINT ANDREWS ROAD,SAINT ANDREWS ROAD,LIGHTHOUSE AVENUE,PICADILLY PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/18/2007 06:55:31 PM,07/10/2007 12:02:49 AM,02 STATEN ISLAND,STATEN ISLAND,944343,148253,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57350639302945,-74.14365018876215,"(40.57350639302945, -74.14365018876215)"
4225913,06/19/2007 08:24:30 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10306,,,,,ST GEORGE ROAD,RIGBY AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/19/2007 08:24:30 AM,08/01/2007 12:01:47 AM,02 STATEN ISLAND,STATEN ISLAND,944500,148518,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.574234470446086,-74.14308660698282,"(40.574234470446086, -74.14308660698282)"
4230890,06/20/2007 11:21:18 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,10309,,,,,MAGUIRE AVENUE,RATHBUN AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/20/2007 11:21:18 AM,08/01/2007 12:02:13 AM,03 STATEN ISLAND,STATEN ISLAND,925403,134609,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53595085019686,-74.21170814300599,"(40.53595085019686, -74.21170814300599)"
4231613,06/20/2007 10:51:09 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10309,1041 RATHBUN AVENUE,RATHBUN AVENUE,MINTURN AVENUE,MAGUIRE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/20/2007 10:51:09 AM,08/01/2007 12:02:17 AM,03 STATEN ISLAND,STATEN ISLAND,925599,134640,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.536037237200176,-74.21100328419395,"(40.536037237200176, -74.21100328419395)"
4157690,06/04/2007 11:17:48 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,100 EVERGREEN AVENUE,EVERGREEN AVENUE,SOUTH RAILROAD AVENUE,ADELE STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/04/2007 11:17:48 AM,06/26/2007 12:03:10 AM,02 STATEN ISLAND,STATEN ISLAND,959428,155027,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5921547382007,-74.08937479084035,"(40.5921547382007, -74.08937479084035)"
4173001,06/07/2007 04:43:06 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,14 JOSEPHINE STREET,JOSEPHINE STREET,MANOR ROAD,LESTER STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/07/2007 04:43:06 PM,06/29/2007 12:02:52 AM,01 STATEN ISLAND,STATEN ISLAND,950113,162423,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61242425353976,-74.12295198195845,"(40.61242425353976, -74.12295198195845)"
4260967,06/26/2007 02:51:39 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10304,81 BEACH STREET,BEACH STREET,UNION PLACE,VAN DUZER STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/26/2007 02:51:39 PM,08/01/2007 12:03:50 AM,01 STATEN ISLAND,STATEN ISLAND,962409,168226,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62839111350088,-74.07868401355535,"(40.62839111350088, -74.07868401355535)"
4270582,06/28/2007 06:57:54 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,1929 RICHMOND ROAD,RICHMOND ROAD,BARTON AVENUE,HUNTER AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/28/2007 06:57:54 PM,08/01/2007 12:04:25 AM,02 STATEN ISLAND,STATEN ISLAND,954421,152116,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58414919361156,-74.10739026946187,"(40.58414919361156, -74.10739026946187)"
5177973,07/02/2007 03:20:08 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10306,115 GUYON AVENUE,GUYON AVENUE,SOUTH RAILROAD AVENUE,ACORN STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/01/2007 03:20:08 PM,08/01/2007 12:05:22 AM,03 STATEN ISLAND,STATEN ISLAND,949072,144916,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.564367012151294,-74.12661023123817,"(40.564367012151294, -74.12661023123817)"
4168610,06/06/2007 04:20:02 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,47 STANLEY AVENUE,STANLEY AVENUE,PINE STREET,KINGSLEY PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/06/2007 04:20:02 PM,06/28/2007 12:02:55 AM,01 STATEN ISLAND,STATEN ISLAND,959990,170859,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63561184329783,-74.08740812126281,"(40.63561184329783, -74.08740812126281)"
4174328,06/07/2007 04:07:31 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,137 JEFFERSON BOULEVARD,JEFFERSON BOULEVARD,CARLTON BOULEVARD,EDGEGROVE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/07/2007 04:07:31 PM,06/29/2007 12:02:53 AM,03 STATEN ISLAND,STATEN ISLAND,934236,137395,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54365207874796,-74.17995120318929,"(40.54365207874796, -74.17995120318929)"
4190003,06/11/2007 02:16:44 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10302,15 HOLBERNT COURT,HOLBERNT COURT,DEAD END,JEWETT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/11/2007 02:16:44 PM,07/03/2007 12:02:48 AM,01 STATEN ISLAND,STATEN ISLAND,948315,168632,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62945953628283,-74.12946091945717,"(40.62945953628283, -74.12946091945717)"
4208325,06/15/2007 06:51:34 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10310,22 DISOSWAY PLACE,DISOSWAY PLACE,CLOVE ROAD,RAYMOND PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/15/2007 06:51:34 PM,07/07/2007 12:03:21 AM,01 STATEN ISLAND,STATEN ISLAND,949813,168700,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.629652131810346,-74.12406451694869,"(40.629652131810346, -74.12406451694869)"
4222988,06/18/2007 10:47:11 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10305,1177 HYLAN BOULEVARD,HYLAN BOULEVARD,CLOVE ROAD,PARKINSON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/18/2007 10:47:11 AM,07/10/2007 12:02:50 AM,02 STATEN ISLAND,STATEN ISLAND,961409,157342,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.598514270609506,-74.08224977754305,"(40.598514270609506, -74.08224977754305)"
4255583,06/25/2007 01:34:49 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,32 ACORN STREET,ACORN STREET,OAK AVENUE,GUYON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/25/2007 01:34:49 PM,08/01/2007 12:03:29 AM,03 STATEN ISLAND,STATEN ISLAND,949352,144903,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56433243611462,-74.12560240884913,"(40.56433243611462, -74.12560240884913)"
4256087,06/25/2007 10:51:22 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10301,145 HENDRICKS AVENUE,HENDRICKS AVENUE,BISMARK AVENUE,JERSEY STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/25/2007 10:51:22 AM,08/01/2007 12:03:31 AM,01 STATEN ISLAND,STATEN ISLAND,960247,172459,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64000419990192,-74.08648784959273,"(40.64000419990192, -74.08648784959273)"
4260728,06/26/2007 02:55:58 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Catch Basin/Sewer,10309,,,,,RATHBUN AVENUE,MAGUIRE AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/26/2007 02:55:58 PM,08/01/2007 12:03:42 AM,03 STATEN ISLAND,STATEN ISLAND,925403,134609,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53595085019686,-74.21170814300599,"(40.53595085019686, -74.21170814300599)"
4266178,06/27/2007 12:00:45 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,45 FIGUREA AVENUE,FIGUREA AVENUE,RICHMOND AVENUE,WAINWRIGHT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/27/2007 12:00:45 PM,08/01/2007 12:04:04 AM,03 STATEN ISLAND,STATEN ISLAND,937187,140099,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.551090180927154,-74.16935229261648,"(40.551090180927154, -74.16935229261648)"
8812179,07/08/2007 11:31:42 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10308,32 CHERRYWOOD COURT,CHERRYWOOD COURT,SANDALWOOD DRIVE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/07/2007 11:31:42 AM,08/01/2007 12:06:51 AM,03 STATEN ISLAND,STATEN ISLAND,944263,143344,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.560031798872735,-74.14390912810563,"(40.560031798872735, -74.14390912810563)"
4157861,06/04/2007 11:09:29 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,447 OLD MILL ROAD,OLD MILL ROAD,MILL ROAD,PELICAN CIRCLE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/04/2007 11:09:29 AM,06/26/2007 12:03:13 AM,03 STATEN ISLAND,STATEN ISLAND,952761,142663,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5581968346282,-74.11332256234515,"(40.5581968346282, -74.11332256234515)"
4164971,06/05/2007 11:50:32 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10314,,,,,VICTORY BOULEVARD,JEWETT AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/05/2007 11:50:32 AM,06/27/2007 12:02:45 AM,01 STATEN ISLAND,STATEN ISLAND,947955,162506,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61264349447075,-74.13072493283835,"(40.61264349447075, -74.13072493283835)"
4165476,06/05/2007 04:39:06 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10306,137 PETER AVENUE,PETER AVENUE,10 STREET,CLAWSON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/05/2007 04:39:06 PM,06/27/2007 12:02:45 AM,03 STATEN ISLAND,STATEN ISLAND,950836,144931,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.564415006981875,-74.12026144641447,"(40.564415006981875, -74.12026144641447)"
4169365,06/06/2007 11:08:05 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,643 OCEANSIDE AVENUE,OCEANSIDE AVENUE,SEAVIEW AVENUE,LIBERTY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/06/2007 11:08:05 AM,06/28/2007 12:02:49 AM,02 STATEN ISLAND,STATEN ISLAND,962392,150285,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.579146701525175,-74.07868719780782,"(40.579146701525175, -74.07868719780782)"
4179793,06/08/2007 10:50:58 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10301,145 HENDRICKS AVENUE,HENDRICKS AVENUE,BISMARK AVENUE,JERSEY STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/08/2007 10:50:58 AM,06/30/2007 12:02:36 AM,01 STATEN ISLAND,STATEN ISLAND,960247,172459,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64000419990192,-74.08648784959273,"(40.64000419990192, -74.08648784959273)"
4195490,06/12/2007 04:20:29 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10302,104 SIMONSON PLACE,SIMONSON PLACE,ANDERSON AVENUE,CATHERINE COURT,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/12/2007 04:20:29 PM,07/04/2007 12:02:56 AM,01 STATEN ISLAND,STATEN ISLAND,947768,169656,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63226796090694,-74.13143709676919,"(40.63226796090694, -74.13143709676919)"
4214824,06/16/2007 12:12:02 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,,,,,ST MARKS PLACE,VICTORY BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/16/2007 12:12:02 PM,07/08/2007 12:02:29 AM,01 STATEN ISLAND,STATEN ISLAND,962884,171652,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63779591200469,-74.07698363454988,"(40.63779591200469, -74.07698363454988)"
4222596,06/18/2007 01:36:32 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,80 COALE AVENUE,COALE AVENUE,WESTCOTT BOULEVARD,JEWETT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/18/2007 01:36:32 PM,07/10/2007 12:02:49 AM,01 STATEN ISLAND,STATEN ISLAND,948707,162798,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61344802181051,-74.12801796982647,"(40.61344802181051, -74.12801796982647)"
8943239,07/24/2007 07:45:18 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10305,,,,,SEAVER AVENUE,NUGENT AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,08/23/2007 07:45:18 AM,08/15/2007 12:01:09 AM,02 STATEN ISLAND,STATEN ISLAND,959261,150547,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57985756671997,-74.08995952949289,"(40.57985756671997, -74.08995952949289)"
8968651,07/27/2007 12:56:12 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10305,596 NAUGHTON AVENUE,NAUGHTON AVENUE,OLYMPIA BOULEVARD,PATTERSON AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/26/2007 12:56:12 PM,08/19/2007 12:00:50 AM,02 STATEN ISLAND,STATEN ISLAND,960687,150282,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.579134099293526,-74.08482505867507,"(40.579134099293526, -74.08482505867507)"
9004004,08/01/2007 08:19:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,847 TRAVIS AVENUE,TRAVIS AVENUE,FREEDOM AVENUE,MULBERRY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/31/2007 08:19:00 AM,08/23/2007 12:00:25 AM,02 STATEN ISLAND,STATEN ISLAND,938401,155577,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59358054758542,-74.16508879208058,"(40.59358054758542, -74.16508879208058)"
9004598,08/01/2007 11:15:58 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,573 ANNADALE ROAD,ANNADALE ROAD,LAREDO AVENUE,GRANTWOOD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,08/31/2007 11:15:58 PM,08/23/2007 12:00:37 AM,03 STATEN ISLAND,STATEN ISLAND,935671,139204,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54862540673234,-74.17480105162397,"(40.54862540673234, -74.17480105162397)"
9030952,08/05/2007 11:26:53 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,54 CONYINGHAM AVENUE,CONYINGHAM AVENUE,PENBROKE AVENUE,VALENCIA AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/04/2007 11:26:53 AM,08/27/2007 12:00:24 AM,01 STATEN ISLAND,STATEN ISLAND,955725,170928,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.635788525442265,-74.10277507908697,"(40.635788525442265, -74.10277507908697)"
9036115,08/06/2007 10:14:11 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10312,411 POMPEY AVENUE,POMPEY AVENUE,ROCHELLE PLACE,ADLAI CIRCLE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,09/05/2007 10:14:11 AM,08/28/2007 12:00:24 AM,03 STATEN ISLAND,STATEN ISLAND,936281,138061,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.545491414657135,-74.17259800017663,"(40.545491414657135, -74.17259800017663)"
4248461,06/23/2007 04:37:28 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Hospital,10314,,,,,PILCHER STREET,COLONIAL AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/23/2007 04:37:28 PM,08/01/2007 12:03:07 AM,02 STATEN ISLAND,STATEN ISLAND,945068,155781,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59417246637411,-74.1410841099818,"(40.59417246637411, -74.1410841099818)"
4254207,06/25/2007 05:41:56 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10304,210 ST PAULS AVENUE,ST PAULS AVENUE,CLINTON STREET,TAXTER PLACE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/25/2007 05:41:56 PM,08/01/2007 12:03:22 AM,01 STATEN ISLAND,STATEN ISLAND,962257,169744,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63255732512894,-74.0792365526215,"(40.63255732512894, -74.0792365526215)"
4265447,06/27/2007 12:50:54 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10307,162 SWINNERTON STREET,SWINNERTON STREET,PITTSVILLE AVENUE,HYLAN BOULEVARD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/27/2007 12:50:54 PM,08/01/2007 12:04:07 AM,03 STATEN ISLAND,STATEN ISLAND,915733,123269,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.504755339583426,-74.24638204562763,"(40.504755339583426, -74.24638204562763)"
5175152,06/30/2007 11:09:54 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10301,,,,,SHARON AVENUE,FOREST AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Pending,07/30/2007 11:09:54 AM,08/01/2007 12:04:57 AM,01 STATEN ISLAND,STATEN ISLAND,955772,169160,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63093589492103,-74.10259827811257,"(40.63093589492103, -74.10259827811257)"
5175921,07/01/2007 01:23:16 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,377 WESTWOOD AVENUE,WESTWOOD AVENUE,FANNING STREET,GOWER STREET,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/31/2007 01:23:16 PM,08/01/2007 12:05:11 AM,02 STATEN ISLAND,STATEN ISLAND,949952,160171,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60624235999757,-74.12352042104116,"(40.60624235999757, -74.12352042104116)"
4252668,06/24/2007 10:23:15 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10301,111 BEVERLY AVENUE,BEVERLY AVENUE,MELROSE AVENUE,CLOVE ROAD,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/24/2007 10:23:15 AM,08/01/2007 12:03:14 AM,01 STATEN ISLAND,STATEN ISLAND,955654,164712,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61872669535603,-74.10300455527099,"(40.61872669535603, -74.10300455527099)"
4264628,06/27/2007 11:42:08 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,50 LEGGETT PLACE,LEGGETT PLACE,HILLMAN AVENUE,JARDINE AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Pending,07/27/2007 11:42:08 AM,08/01/2007 12:03:42 AM,02 STATEN ISLAND,STATEN ISLAND,939610,162120,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61154589359682,-74.16077878951262,"(40.61154589359682, -74.16077878951262)"
