"CASE.ID","SOURCE","DEPARTMENT","WORK.GROUP","REQUEST.TYPE","CREATION.DATE","CREATION.MONTH","CREATION.YEAR","STATUS","EXCEEDED.EST.TIMEFRAME","CLOSED.DATE","CLOSED.MONTH","CLOSED.YEAR","DAYS.TO.CLOSE","STREET.ADDRESS","ADDRESS.WITH.GEOCODE","ZIP.CODE","NEIGHBORHOOD","COUNCIL.DISTRICT","PARCEL.ID.NO","XCOORDINATE","YCOORDINATE","QUALITY.OF.SERVICE","TIMELINESS.OF..SERVICE","CUSTOMER.SERVICE"
2009036798,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/13/2009",2,2009,"RESOL","N","03/10/2009",3,2009,25,"5617 SWOPE PKWY","5617 SWOPE PKWY
Kansas City, Missouri 64130
(39.023440569000456, -94.54138075299966)",64130,"Swope Parkway-Elmwood",5,36934,2777081.8,1040190.4,NA,NA,NA
2009036788,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/13/2009",2,2009,"RESOL","N","02/19/2009",2,2009,6,"3418 BROOKLYN AVE","3418 BROOKLYN AVE
Kansas City, Missouri 64109
(39.063851112000464, -94.5577904059997)",64109,"Key Coalition",3,126433,2772205.8,1054921.1,NA,NA,NA
2009036976,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/13/2009",2,2009,"RESOL","N","02/19/2009",2,2009,6,"1906 E MISSOURI AVE","1906 MISSOURI AVE
Kansas City, Missouri 64124
(39.10920033700046, -94.55811074099967)",64124,"Pendleton Heights",3,40079,2772220.98,1071492.88,NA,NA,NA
2009037046,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/13/2009",2,2009,"RESOL","N","02/19/2009",2,2009,6,"2843 Van Brunt","2843 Van
Brunt Kansas City, Missouri 64132
(38.98687337400048, -94.55216991399965)",64132,"Swope Park Campus",5,1916,2775394.4,1033755.6,NA,NA,NA
2008034267,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/13/2008",2,2008,"RESOL","N","02/13/2008",2,2008,0,"8645 EUCLID AVE","8645 EUCLID AVE
Kansas City, Missouri 64132
(38.96959095700049, -94.56523069299965)",64132,"Legacy East",5,150592,2770265.5,1020581.7,NA,NA,NA
2008034598,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/13/2008",2,2008,"RESOL","N","02/13/2008",2,2008,0,"1312 E 83RD TER","1312 83RD TER
Kansas City, Missouri 64131
(38.975700358000495, -94.57356054299964)",64131,"Marlborough Heights/Marlboroug",5,122300,2767817.3,1022898.6,NA,NA,NA
2013016597,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/12/2013",2,2013,"RESOL","N","02/28/2013",2,2013,16,"3411 KENSINGTON AVE","3411 KENSINGTON AVE
Kansas City, Missouri 64128
(39.06334065100049, -94.53241023499965)",64128,"Knoches Park",3,23156,2779595.75,1054723.9,NA,NA,NA
2013016747,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/12/2013",2,2013,"RESOL","N","02/28/2013",2,2013,16,"1223 COLORADO AVE","1223 COLORADO AVE
Kansas City, Missouri 64127
(39.09688013400046, -94.52013036199969)",64127,"West Blue Valley",3,9179,2783062.68,1066939.98,NA,NA,NA
2013016614,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/12/2013",2,2013,"RESOL","N","02/28/2013",2,2013,16,"2456 OLIVE ST","2456 OLIVE ST
Kansas City, Missouri 64127
(39.08094061100047, -94.55457092899968)",64127,"Wendell Phillips",3,14158,2773124.94,1061145.79,NA,NA,NA
2010060227,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/12/2010",2,2010,"RESOL","N","03/02/2010",3,2010,18,"4508 MONROE AVE","4508 MONROE AVE
Kansas City, Missouri 64130
(39.043731110000465, -94.54149021999967)",64130,"Oak Park Southeast",3,34076,2776824.21,1047590.11,NA,NA,NA
2014054159,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/05/2014",5,2014,"RESOL","N","05/13/2014",5,2014,8,"430 W 58TH TER","430 W 58TH TER
Kansas City, Missouri 64113
(39.02155810800048, -94.59409934799965)",64113,"Country Club",4,143160,2761976.63,1039610.73,NA,NA,NA
2008033617,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/12/2008",2,2008,"RESOL","N","02/12/2008",2,2008,0,"1724 SUMMIT ST","1724 SUMMIT ST
Kansas City, Missouri 64108
(39.09230096400046, -94.59339016999968)",64108,"Westside North",4,123619,2762105.1,1065283,NA,NA,NA
2008033179,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/12/2008",2,2008,"RESOL","N","02/12/2008",2,2008,0,"7732 SMALLEY AVE","7732 SMALLEY AVE
Kansas City, Missouri 64138
(38.98365110600048, -94.49604074599966)",64138,"Park Farms",5,53680,2789660.7,1025710.3,NA,NA,NA
2010059077,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2010",2,2010,"RESOL","N","02/17/2010",2,2010,6,"1636 ELMWOOD AVE","1636 ELMWOOD AVE
Kansas City, Missouri 64127
(39.0911210270005, -94.52899025999966)",64127,"East Community Team North",3,8642,2780385.95,1064865.39,NA,NA,NA
2014053108,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/01/2014",5,2014,"RESOL","N","05/05/2014",5,2014,4,"3338 BELLEFONTAINE AVE","3338 BELLEFONTAINE AVE
Kansas City, Missouri 64128
(39.064622055000484, -94.54744545599965)",64128,"Oak Park Northwest",3,25635,2775155.94,1055201.47,NA,NA,NA
2010060152,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2010",2,2010,"RESOL","N","03/02/2010",3,2010,19,"2330 MERSINGTON AVE","2330 MERSINGTON AVE
Kansas City, Missouri 64127
(39.082760066000446, -94.53706084599969)",64127,"East Community Team South",3,17076,2778110.33,1061804.13,NA,NA,NA
2010059086,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2010",2,2010,"RESOL","N","02/17/2010",2,2010,6,"1600 ELMWOOD AVE","1600 ELMWOOD AVE
Kansas City, Missouri 64127
(39.0923908420005, -94.52893034199968)",64127,"East Community Team North",3,8653,2780401.13,1065313.33,NA,NA,NA
2014052870,"PHONE","Health","Health-Rat-","Rat Control Treatment","05/01/2014",5,2014,"RESOL","N","05/05/2014",5,2014,4,"1807 E 36TH ST","1807 E 36TH ST
Kansas City, Missouri 64109
(39.06111264900045, -94.5621617439997)",64109,"Linwood Homeowners-Ivanhoe",3,133952,2771092.6,1053833.35,NA,NA,NA
2009034039,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2009",2,2009,"RESOL","N","02/19/2009",2,2009,8,"1923 Kensington Ave","1923 Kensington Ave
Kansas City, Missouri 64127
(39.087701053000444, -94.53142042399969)",64127," ",NA,0,0,0,NA,NA,NA
2009034007,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2009",2,2009,"RESOL","N","02/19/2009",2,2009,8,"1327 ASKEW AVE","1327 ASKEW AVE
Kansas City, Missouri 64127
(39.09611040900046, -94.54000031799967)",64127,"Lykins",3,11393,2777444.2,1066652,NA,NA,NA
2009034053,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2009",2,2009,"RESOL","N","02/19/2009",2,2009,8,"5614 E 12TH ST","5614 12TH ST
Kansas City, Missouri 64127
(39.097660230000486, -94.51616074899965)",64127,"Sheffield",4,7695,2784124.28,1067355.48,NA,NA,NA
2009034836,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2009",2,2009,"RESOL","N","02/19/2009",2,2009,8,"3045 E 60TH ST","3045 60TH ST
Kansas City, Missouri 64130
(39.017380716000446, -94.54922088199964)",64130,"South Town Fork Creek",5,979,2774718.73,1037898.6,NA,NA,NA
2009033982,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2009",2,2009,"RESOL","N","02/19/2009",2,2009,8,"4028 GARFIELD AVE","4028 GARFIELD AVE
Kansas City, Missouri 64130
(39.05281109500049, -94.55953035199968)",64130,"Ivanhoe Southeast",3,136697,2771707.51,1050883.66,NA,NA,NA
2014051603,"PHONE","Health","Health-Rat-","Rat Control Treatment","04/29/2014",4,2014,"RESOL","N","05/05/2014",5,2014,6,"2106 E 59TH ST","2106 E 59TH ST
Kansas City, Missouri 64124
(39.019498419000456, -94.56089916299965)",64124,"Independence Plaza",3,10451,2774480.61,1069239.1,NA,NA,NA
2008032306,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2008",2,2008,"RESOL","N","02/11/2008",2,2008,0,"1310 LAKE AVE","1310 LAKE AVE
Kansas City, Missouri 64109
(39.075310560000446, -94.56781065399969)",64109,"Beacon Hills",3,27240,2769459.43,1059143.41,NA,NA,NA
2008032264,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2008",2,2008,"RESOL","N","02/12/2008",2,2008,1,"209 E 80TH TER","209 80TH TER
Kansas City, Missouri 64114
(38.982040215000495, -94.58702035399966)",64114,"Waldo Homes",4,118745,2763968.7,1025038.9,NA,NA,NA
2008032574,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2008",2,2008,"RESOL","N","02/12/2008",2,2008,1,"3325 MONTGALL AVE","3325 MONTGALL AVE
Kansas City, Missouri 64128
(39.06518084600049, -94.55191030899965)",64128,"Oak Park Northwest",3,25406,2774062.19,1055399.37,NA,NA,NA
2014051332,"PHONE","Health","Health-Rat-","Rat Control Treatment","04/28/2014",4,2014,"RESOL","N","05/05/2014",5,2014,7,"1406 E 76TH TER","1406 E 76TH TER
Kansas City, Missouri 64131
(38.98824777300047, -94.57079964299965)",64131,"East Meyer 6",5,115962,2768587.07,1027488.61,NA,NA,NA
2008032352,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2008",2,2008,"RESOL","N","02/12/2008",2,2008,1,"1409 E 82ND ST","1409 82ND ST
Kansas City, Missouri 64131
(38.97924017000048, -94.57103013099965)",64131,"Marlborough Heights/Marlboroug",5,116832,2768539.9,1024022.9,NA,NA,NA
2008032433,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/11/2008",2,2008,"RESOL","N","02/11/2008",2,2008,0,"1003 JACKSON AVE","1003 JACKSON AVE
Kansas City, Missouri 64127
(39.10040035700047, -94.53319032999968)",64127,"Lykins",3,8249,2779370.2,1068221,NA,NA,NA
2012017071,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/10/2012",2,2012,"RESOL","N","02/23/2012",2,2012,13,"3933 E 12TH TER","3933 12TH TER
Kansas City, Missouri 64127
(39.09743092500048, -94.53513077299965)",64127,"Lykins",3,11289,2778734.74,1067064.5,NA,NA,NA
2012017079,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/10/2012",2,2012,"RESOL","N","02/23/2012",2,2012,13,"2430 CYPRESS AVE","2430 CYPRESS AVE
Kansas City, Missouri 64127
(39.080921023000485, -94.5307209879997)",64127,"East Community Team South",3,19362,2779896.87,1061144.81,5,5,5
2014049651,"PHONE","Health","Health-Rat-","Rat Control Treatment","04/24/2014",4,2014,"RESOL","N","05/05/2014",5,2014,11,"7031 CHESTNUT AVE","7031 CHESTNUT AVE
Kansas City, Missouri 64132
(38.99864807400047, -94.55449506099967)",64132,"Self Help Neighborhood Council",5,3062,2773303.22,1031159.31,NA,NA,NA
2010057535,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/10/2010",2,2010,"RESOL","N","02/17/2010",2,2010,7,"4538 CHESTNUT AVE","4538 CHESTNUT AVE
Kansas City, Missouri 64130
(39.043120400000475, -94.55194026799967)",64130,"Oak Park Southwest",3,34906,2773866.43,1047371.62,NA,NA,NA
2009033467,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/10/2009",2,2009,"RESOL","N","02/19/2009",2,2009,9,"6621 OLIVE ST","6621 OLIVE ST
Kansas City, Missouri 64132
(39.00599040500049, -94.55879058699969)",64132,"Blenheim Square Research Hospi",5,105668,2772091.3,1033846.1,NA,NA,NA
2012016277,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2012",2,2012,"RESOL","N","02/15/2012",2,2012,6,"5812 WYANDOTTE ST","5812 WYANDOTTE ST
Kansas City, Missouri 64113
(39.02191033800045, -94.59035044999968)",64113,"Wornall Homestead",4,144224,2762935.48,1039653.34,5,5,5
2012016255,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2012",2,2012,"RESOL","N","02/23/2012",2,2012,14,"2605 JACKSON AVE","2605 JACKSON AVE
Kansas City, Missouri 64127
(39.07802072900046, -94.53401075399967)",64127,"East Community Team South",3,19721,2779142.05,1060071.56,NA,NA,NA
2011034928,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2011",2,2011,"RESOL","N","02/22/2011",2,2011,13,"1227 PARK AVE","1227 PARK AVE
Kansas City, Missouri 64127
(39.09813036000048, -94.55490048199965)",64127,"Independence Plaza",3,12345,2773214,1067368.1,NA,NA,NA
2010056661,"WEB","Health","Health-Rat-","Rat Control Treatment","02/09/2010",2,2010,"RESOL","N","02/17/2010",2,2010,8,"3920 BALES AVE","3920 BALES AVE
Kansas City, Missouri 64130
(39.05426066600046, -94.54325090699967)",64130,"Oak Park Southeast",3,30579,2776331.44,1051428.25,NA,NA,NA
2010056535,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2010",2,2010,"RESOL","N","02/17/2010",2,2010,8,"5220 E 39TH TER","5220 39TH TER
Kansas City, Missouri 64130
(39.05379053500047, -94.52260085499967)",64130," ",NA,0,0,0,NA,NA,NA
2010056689,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2010",2,2010,"RESOL","N","02/17/2010",2,2010,8,"2916 BROOKLYN AVE","2916 BROOKLYN AVE
Kansas City, Missouri 64109
(39.07305093500048, -94.5573306449997)",64109,"Key Coalition",3,26823,2772338.68,1058263.85,NA,NA,NA
2009031095,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2009",2,2009,"RESOL","N","02/19/2009",2,2009,10,"11045 GREENWOOD RD","11045 GREENWOOD RD
Kansas City, Missouri 64134
(38.92289010500048, -94.49041069399965)",64134,"Ruskin Hills",6,71534,2791503.1,1003509.2,NA,NA,NA
2009031012,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2009",2,2009,"RESOL","N","02/27/2009",2,2009,18,"3200 E 12TH ST","3200 12TH ST
Kansas City, Missouri 64127
(39.09858090200049, -94.54425108799967)",64127,"Lykins",3,10988,2776152.2,1067674.2,NA,NA,NA
2009031204,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2009",2,2009,"RESOL","N","02/27/2009",2,2009,18,"5501 VIRGINIA AVE","5501 VIRGINIA AVE
Kansas City, Missouri 64110
(39.026910091000445, -94.57029036499966)",64110,"Eastern 49-63",5,146992,2768833.6,1041463.3,NA,NA,NA
2009031430,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2009",2,2009,"RESOL","N","02/19/2009",2,2009,10,"4127 COLLEGE AVE","4127 COLLEGE AVE
Kansas City, Missouri 64130
(39.05057105700047, -94.54575020799967)",64130,"Oak Park Southeast",3,30340,2775806.32,1050073.76,NA,NA,NA
2009032020,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2009",2,2009,"RESOL","N","02/19/2009",2,2009,10,"1500 E 46TH ST","1500 46TH ST
Kansas City, Missouri 64110
(39.043406528000446, -94.56676140299965)",64110,"Ivanhoe Southwest",5,138063,2770056.96,1047843.46,NA,NA,NA
2009031996,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/09/2009",2,2009,"RESOL","N","02/19/2009",2,2009,10,"8335 FLORA AVE","8335 FLORA AVE
Kansas City, Missouri 64131
(38.975620850000496, -94.57072016699965)",64131,"Marlborough Heights/Marlboroug",5,122189,2768700.66,1022782.67,NA,NA,NA
2013015485,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2013",2,2013,"RESOL","N","02/20/2013",2,2013,12,"3004 SPRUCE AVE","3004 SPRUCE AVE
Kansas City, Missouri 64128
(39.070740609000495, -94.53318111199968)",64128,"Knoches Park",3,22514,2779190.6,1057436.04,NA,NA,NA
2012016020,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2012",2,2012,"RESOL","N","02/15/2012",2,2012,7,"3045 E 60TH ST","3045 60TH ST
Kansas City, Missouri 64130
(39.017380716000446, -94.54922088199964)",64130,"South Town Fork Creek",5,979,2774718.73,1037898.6,NA,NA,NA
2011033026,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2011",2,2011,"RESOL","N","02/16/2011",2,2011,8,"2532 SPRUCE AVE","2532 SPRUCE AVE
Kansas City, Missouri 64127
(39.078871113000446, -94.53291032499965)",64127,"East Community Team South",3,19689,2779276.84,1060388.82,NA,NA,NA
2010053648,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2010",2,2010,"RESOL","N","02/17/2010",2,2010,9,"215 W 53rd Ter","215 53rd Ter
Kansas City, Missouri 64112
(39.03018026900048, -94.59096000599965)",64112," ",NA,0,0,0,NA,NA,NA
2008031028,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2008",2,2008,"RESOL","N","02/08/2008",2,2008,0,"7001 CHESTNUT AVE","7001 CHESTNUT AVE
Kansas City, Missouri 64132
(38.99962058800048, -94.5544810509997)",64132,"Self Help Neighborhood Council",5,3071,2773318.26,1031519.53,NA,NA,NA
2008030660,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2008",2,2008,"RESOL","N","02/08/2008",2,2008,0,"3329 SPRUCE AVE","3329 SPRUCE AVE
Kansas City, Missouri 64128
(39.06462083600047, -94.5335210349997)",64128,"Knoches Park",3,23209,2779283.1,1055171,NA,NA,NA
2008030656,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/08/2008",2,2008,"RESOL","N","02/08/2008",2,2008,0,"2740 BRIGHTON AVE","2740 BRIGHTON AVE
Kansas City, Missouri 64128
(39.07484042900046, -94.52503101799965)",64128," ",NA,0,0,0,NA,NA,NA
2013015227,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/07/2013",2,2013,"RESOL","N","02/08/2013",2,2013,1,"2109 BROADWAY BLVD","2109 BROADWAY BLVD
Kansas City, Missouri 64108
(39.08707075400048, -94.58908063399969)",64108,"Crossroads",4,124998,2763548.05,1063331.26,NA,NA,NA
2013015039,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/07/2013",2,2013,"RESOL","N","02/20/2013",2,2013,13,"6303 E 101ST ST","6303 101ST ST
Kansas City, Missouri 64134
(38.94187050000045, -94.51493011099967)",64134,"Fairlane",5,58871,2784461.48,1010390.21,NA,NA,NA
2012015537,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/07/2012",2,2012,"RESOL","N","02/10/2012",2,2012,3,"5627 GARFIELD AVE","5627 GARFIELD AVE
Kansas City, Missouri 64130
(39.02390033000046, -94.56117004999965)",64130,"Blue Hills",5,147849,2771428.98,1040348.98,NA,NA,NA
2012015551,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/07/2012",2,2012,"RESOL","N","02/15/2012",2,2012,8,"922 JACKSON AVE","922 JACKSON AVE
Kansas City, Missouri 64127
(39.10123115200048, -94.53312004099968)",64127,"Lykins",3,10187,2779198.08,1068534.76,NA,NA,NA
2012015539,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/07/2012",2,2012,"RESOL","N","02/10/2012",2,2012,3,"5625 GARFIELD AVE","5625 GARFIELD AVE
Kansas City, Missouri 64130
(39.02396024800049, -94.5611608319997)",64130,"Blue Hills",5,147848,0,0,NA,NA,NA
2008030175,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/07/2008",2,2008,"RESOL","N","02/08/2008",2,2008,1,"5151 PALMER DR","5151 PALMER DR
Kansas City, Missouri 64129
(39.030590481000445, -94.49361058199969)",64129,"Eastwood Hills East",5,51381,2790576.87,1042899.28,NA,NA,NA
2013014400,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2013",2,2013,"RESOL","N","02/20/2013",2,2013,14,"4515 NE 47TH ST","4515 47TH ST
Kansas City, Missouri 64117
(39.17908050200049, -94.52764093699966)",64117,"Winnwood",1,75852,2780869.21,1096781.75,NA,NA,NA
2013014291,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2013",2,2013,"RESOL","N","02/19/2013",2,2013,13,"3128 CYPRESS AVE","3128 CYPRESS AVE
Kansas City, Missouri 64128
(39.06810073000048, -94.5310401699997)",64128,"Knoches Park",3,22933,2779797.89,1056463.96,NA,NA,NA
2013014630,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2013",2,2013,"RESOL","N","02/28/2013",2,2013,22,"125 TOPPING AVE","125 TOPPING AVE
Kansas City, Missouri 64123
(39.111230658000466, -94.5141004679997)",64123,"South Indian Mound",4,46029,2784784.36,1072164.39,NA,NA,NA
2013014595,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2013",2,2013,"RESOL","N","02/20/2013",2,2013,14,"4201 MONTGALL AVE","4201 MONTGALL AVE
Kansas City, Missouri 64130
(39.049870470000485, -94.55274110499965)",64130,"Oak Park Southwest",3,30051,2773831.45,1049819.81,NA,NA,NA
2012014855,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2012",2,2012,"RESOL","N","02/10/2012",2,2012,4,"5518 E 24TH ST","5518 24TH ST
Kansas City, Missouri 64127
(39.08109040900047, -94.51792028399967)",64127,"South Blue Valley",3,19998,2783621.33,1061261.84,NA,NA,NA
2009030025,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2009",2,2009,"RESOL","N","02/13/2009",2,2009,7,"5338 CLEVELAND AVE","5338 CLEVELAND AVE
Kansas City, Missouri 64130
(39.02810039900049, -94.54119062599966)",64130,"North Town Fork Creek",5,35694,2776895.5,1041899.8,NA,NA,NA
2009029818,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2009",2,2009,"RESOL","N","02/19/2009",2,2009,13,"4953 VIRGINIA AVE","4953 VIRGINIA AVE
Kansas City, Missouri 64110
(39.03596011700046, -94.56979027499966)",64110,"Eastern 49-63",5,138256,2768981.19,1044783.98,NA,NA,NA
2009030541,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2009",2,2009,"RESOL","N","02/11/2009",2,2009,5,"1142 E 67th st","1142 67th st
Kansas City, Missouri 64131
(39.00596044500048, -94.57297057399967)",64131," ",NA,0,0,0,NA,NA,NA
2009030172,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2009",2,2009,"RESOL","N","02/13/2009",2,2009,7,"3304 JACKSON AVE","3304 JACKSON AVE
Kansas City, Missouri 64128
(39.06540093200044, -94.53464105299969)",64128,"Palestine East",3,26299,2778774.9,1055482.3,NA,NA,NA
2008028616,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/06/2008",2,2008,"RESOL","N","02/06/2008",2,2008,0,"4441 ASKEW AVE","4441 ASKEW AVE
Kansas City, Missouri 64130
(39.04453079300049, -94.54259064899969)",64130,"Oak Park Southeast",3,33966,2776699.7,1047874.2,NA,NA,NA
2013013871,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/05/2013",2,2013,"RESOL","N","02/20/2013",2,2013,15,"5610 PARK AVE","5610 PARK AVE
Kansas City, Missouri 64130
(39.02423103500047, -94.5588205469997)",64130,"Blue Hills",5,147506,2771906.35,1040491.88,NA,NA,NA
2013014097,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/05/2013",2,2013,"RESOL","N","02/20/2013",2,2013,15,"6912 KENSINGTON AVE","6912 KENSINGTON AVE
Kansas City, Missouri 64132
(39.00017022700047, -94.53580024899969)",64132,"Foxtown East",5,4494,2778448.96,1031727.01,NA,NA,NA
2009028546,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/05/2009",2,2009,"RESOL","N","02/13/2009",2,2009,8,"3325 MONTGALL AVE","3325 MONTGALL AVE
Kansas City, Missouri 64128
(39.06518084600049, -94.55191030899965)",64128,"Oak Park Northwest",3,25406,2774062.19,1055399.37,NA,NA,NA
2008027622,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/05/2008",2,2008,"RESOL","N","02/05/2008",2,2008,0,"2006 BENTON BLVD","2006 BENTON BLVD
Kansas City, Missouri 64127
(39.087620392000474, -94.54964031299966)",64127," ",NA,0,0,0,NA,NA,NA
2007006242,"PHONE","Health","Health-Rat-","Rat Control Education","02/05/2007",2,2007,"RESOL","Y","02/20/2007",2,2007,15,"2635 WABASH AVE","2635 WABASH AVE
Kansas City, Missouri 64127
(39.07769002400045, -94.55361107799968)",64127,"Wendell Phillips",3,14637,2773577.5,1059955.1,NA,NA,NA
2007006243,"PHONE","Health","Health-Rat-","Rat Control Education","02/05/2007",2,2007,"RESOL","Y","02/20/2007",2,2007,15,"5619 E 27TH TER","5619 27TH TER
Kansas City, Missouri 64128
(39.075240271000496, -94.51700076199967)",64128,"South Blue Valley",3,21521,2783879,1058981.7,NA,NA,NA
2013013245,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2013",2,2013,"RESOL","N","02/20/2013",2,2013,16,"5218 EUCLID AVE","5218 EUCLID AVE
Kansas City, Missouri 64130
(39.03144086600048, -94.56187063799968)",64130,"Blue Hills",5,145459,2771035.83,1043131.83,NA,NA,NA
2013012961,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2013",2,2013,"RESOL","N","02/20/2013",2,2013,16,"4022 CHESTNUT AVE","4022 CHESTNUT AVE
Kansas City, Missouri 64130
(39.05237092300047, -94.55143095999966)",64130,"Oak Park Southwest",3,29777,2774004.24,1050735.86,NA,NA,NA
2014050965,"PHONE","Health","Health-Rat-","Rat Control Treatment","04/28/2014",4,2014,"RESOL","N","05/05/2014",5,2014,7,"3611 ROBERTS ST","3611 ROBERTS ST
Kansas City, Missouri 64124
(39.10673373700047, -94.53849131899966)",64124,"Scarritt Point",4,42125,2777782.6,1070459.63,NA,NA,NA
2011030359,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2011",2,2011,"RESOL","N","02/16/2011",2,2011,12,"4206 CYPRESS AVE","4206 CYPRESS AVE
Kansas City, Missouri 64130
(39.04925054200049, -94.53208068199967)",64130,"Vineyard",3,31530,2781033.01,1051045.54,NA,NA,NA
2010051371,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2010",2,2010,"RESOL","N","02/10/2010",2,2010,6,"4039 WABASH AVE","4039 WABASH AVE
Kansas City, Missouri 64130
(39.05230063300047, -94.55483019299965)",64130,"Ivanhoe Southeast",3,136526,2773214.46,1050708.24,NA,NA,NA
2009027450,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2009",2,2009,"RESOL","N","02/05/2009",2,2009,1,"209 E 80TH TER","209 80TH TER
Kansas City, Missouri 64114
(38.982040215000495, -94.58702035399966)",64114,"Waldo Homes",4,118745,2763968.7,1025038.9,NA,NA,NA
2009027083,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2009",2,2009,"RESOL","N","02/19/2009",2,2009,15,"845 W 52ND TER","845 52ND TER
Kansas City, Missouri 64112
(39.03257010200048, -94.5986307499997)",64112,"Sunset Hill",4,142706,2760730.35,1043441.37,NA,NA,NA
2008026824,"PHONE","Health","Health-Rat-","Rat Control Treatment","02/04/2008",2,2008,"RESOL","N","02/04/2008",2,2008,0,"1624 SPRUCE AVE","1624 SPRUCE AVE
Kansas City, Missouri 64127
(39.09169025400047, -94.53222010799965)",64127,"East Community Team North",3,8528,2779469.1,1065057.4,NA,NA,NA
2008026267,"PHONE","Health","Health-Rat-","Rat Control Education","02/04/2008",2,2008,"RESOL","N","02/04/2008",2,2008,0,"2824 CHELSEA AVE","2824 CHELSEA AVE
Kansas City, Missouri 64128
(39.073560243000486, -94.5274208519997)",64128,"East Community Team South",3,22125,2780832.3,1058453.3,NA,NA,NA
